拝む/おがむ+屋/や 連用形名詞化
晒す/さらす+木綿/もめん 連用形名詞化
下げる/さげる+潮時/しおどき 連用形名詞化
煽てる/おだてる+豚/ぶた 連用形名詞化
掻く/かく+りの 連用形名詞化
見る/みる+達 連用形名詞化
飛ぶ/とぶ+カンナ 連用形名詞化
茹でる/ゆでる+時間/じかん 連用形名詞化
漬ける/つける+ヌードル 連用形名詞化
込む/こむ+速度/そくど 連用形名詞化
買い上げる/かいあげる+代金/だいきん 連用形名詞化
干る/ひる+具/ぐ 連用形名詞化
曲げる/まげる+ヤング 連用形名詞化
落ちる/おちる+欠/けつ 連用形名詞化
選りすぐる/えりすぐる+商品/しょうひん 連用形名詞化
ぼやく/ぼやく+とりの 連用形名詞化
寝る/ねる+ーーーー 連用形名詞化
引き締める/ひきしめる+基調/きちょう 連用形名詞化
分捕る/ぶんどる+品/しな 連用形名詞化
焦げる/こげる+色/いろ 連用形名詞化
込む/こむ+口 連用形名詞化
浮き上がる/うきあがる+火炎/かえん 連用形名詞化
磨く/みがく+鰊/にしん 連用形名詞化
呆れる/あきれる+半分/はんぶん 連用形名詞化
貸し切る/かしきる+野天/のてん 連用形名詞化
焼く/やく+明晩/みょうばん 連用形名詞化
笑う/わらう+皺/しわ 連用形名詞化
覆せる/くつがえせる+簔 連用形名詞化
射る/いる+字源/じげん 連用形名詞化
吸う/すう+口/くち 連用形名詞化
立つ/たつ+アコ 連用形名詞化
突っ張る/つっぱる+パーティション 連用形名詞化
申し込む/もうしこむ+頁/ぺーじ 連用形名詞化
焦れる/じれる+酢/す 連用形名詞化
伸びる/のびる+鈍化/どんか 連用形名詞化
剥ける/むける+チン 連用形名詞化
隠す/かくす+シナリオ/しなりお 連用形名詞化
ぐれる/ぐれる+ムツ 連用形名詞化
得る/える+？・・ 連用形名詞化
組み込む/くみこむ+トランスフォーマ 連用形名詞化
釣る/つる+禁止/きんし 連用形名詞化
覆う/おおう+筏/いかだ 連用形名詞化
併せる/あわせる+温 連用形名詞化
放す/はなす+ポトフ 連用形名詞化
弔う/とむらう+徳/とく 連用形名詞化
酔う/よう+心地/ここち 連用形名詞化
寝る/ねる+、、。 連用形名詞化
使い捨てる/つかいすてる+ナプ 連用形名詞化
絞める/しめる+スリーパー 連用形名詞化
積む/つむ+土嚢/どのう 連用形名詞化
埋め立てる/うめたてる+架橋/かきょう 連用形名詞化
痩せる/やせる+オンライン/おんらいん 連用形名詞化
勝つ/かつ+帯広 連用形名詞化
成る/なる+ディルドー 連用形名詞化
出す/だす+】☆ 連用形名詞化
懸かる/かかる+稽古/けいこ 連用形名詞化
馳せる/はせる+べ 連用形名詞化
申し出る/もうしでる+者/もの 連用形名詞化
除ける/よける+法蓮草/ほうれんそう 連用形名詞化
兼ねる/かねる+・・・ 連用形名詞化
挿す/さす+絵画/かいが 連用形名詞化
寝る/ねる+。・・ 連用形名詞化
薫る/かおる+成分/せいぶん 連用形名詞化
掘り出す/ほりだす+モン 連用形名詞化
経る/へる+パリン 連用形名詞化
据える/すえる+増産/ぞうさん 連用形名詞化
そげる/そげる+ー 連用形名詞化
歩ける/あるける+大会/たいかい 連用形名詞化
振り込む/ふりこむ+人名/じんめい 連用形名詞化
毀れる/こぼれる+ネタ/ねた 連用形名詞化
射る/いる+野心/やしん 連用形名詞化
立つ/たつ+ガード/がーど 連用形名詞化
癒える/いえる+内野/ないや 連用形名詞化
弔う/とむらう+暴 連用形名詞化
寝る/ねる+・・・？ 連用形名詞化
はぐれる/はぐれる+精霊/せいれい 連用形名詞化
錆びる/さびる+残/ざん 連用形名詞化
繰り上げる/くりあげる+卒業/そつぎょう 連用形名詞化
愛でる/めでる+ぃ 連用形名詞化
売る/うる+ヘッジ 連用形名詞化
強いる/しいる+雰囲気/ふんいき 連用形名詞化
思い切る/おもいきる+背伸び/せのび 連用形名詞化
経る/へる+ティー 連用形名詞化
悩む/なやむ+ドコロ 連用形名詞化
明く/あく+地/ち 連用形名詞化
刺す/さす+歯/は 連用形名詞化
妬く/やく+饅頭/まんじゅう 連用形名詞化
残る/のこる+かす/かす 連用形名詞化
申し込む/もうしこむ+手順/てじゅん 連用形名詞化
押す/おす+カーフ 連用形名詞化
取り乱す/とりみだす+ウーマン 連用形名詞化
頑張る/がんばる+ますよ 連用形名詞化
ぐれる/ぐれる+ー 連用形名詞化
引き渡す/ひきわたす+要求/ようきゅう 連用形名詞化
併せる/あわせる+算定/さんてい 連用形名詞化
見る/みる+鈴/すず 連用形名詞化
捩じれる/ねじれる+角/かど 連用形名詞化
愚痴る/ぐちる+愚痴/ぐち 連用形名詞化
射る/いる+きつ 連用形名詞化
借り入れる/かりいれる+金額/きんがく 連用形名詞化
突っ張る/つっぱる+アナーキー 連用形名詞化
転がす/ころがす+ドッチ 連用形名詞化
ど突く/どつく+アンテナ/あんてな 連用形名詞化
びびる/びびる+りの 連用形名詞化
覆う/おおう+犬/いぬ 連用形名詞化
下せる/くだせる+ェ 連用形名詞化
届ける/とどける+日時/にちじ 連用形名詞化
射る/いる+☆ 連用形名詞化
触れ合う/ふれあう+福祉/ふくし 連用形名詞化
絶する/ぜっする+イキ 連用形名詞化
すげる/すげる+ーーー 連用形名詞化
挽く/ひく+呼称/こしょう 連用形名詞化
自惚れる/うぬぼれる+鏡/かがみ 連用形名詞化
売れる/うれる+典/てん 連用形名詞化
振り替える/ふりかえる+休業/きゅうぎょう 連用形名詞化
似せる/にせる+オーキド 連用形名詞化
引き抜く/ひきぬく+抵抗/ていこう 連用形名詞化
触れ合う/ふれあう+学習/がくしゅう 連用形名詞化
売り上げる/うりあげる+激減/げきげん 連用形名詞化
焚く/たく+バーナ 連用形名詞化
凪ぐ/なぐ+景気/けいき 連用形名詞化
似せる/にせる+海亀/うみがめ 連用形名詞化
問う/とう+蔦/つた 連用形名詞化
釣る/つる+イカダ 連用形名詞化
覗く/のぞく+伯母さん/おばさん 連用形名詞化
頑張れる/がんばれる+スイミー 連用形名詞化
射る/いる+慮 連用形名詞化
据える/すえる+のぶ 連用形名詞化
毟る/むしる+仔 連用形名詞化
覆す/くつがえす+覯 連用形名詞化
化ける/ばける+オーリー 連用形名詞化
愛す/あいす+てる 連用形名詞化
弁える/わきまえる+櫨/ろ 連用形名詞化
裂ける/さける+別枠/べつわく 連用形名詞化
さすらう/さすらう+ペット/ぺっと 連用形名詞化
仕込む/しこむ+純米酒/じゅんまいしゅ 連用形名詞化
萌え出る/もえでる+遅延/ちえん 連用形名詞化
嗅ぐ/かぐ+尻尾/しっぽ 連用形名詞化
しゃがむ/しゃがむ+ＲＷ 連用形名詞化
流せる/ながせる+眉/まゆ 連用形名詞化
編む/あむ+針/はり 連用形名詞化
捩じれる/ねじれる+座屈/ざくつ 連用形名詞化
変わる/かわる+身/み 連用形名詞化
射る/いる+粉/こな 連用形名詞化
射る/いる+インタビュー/いんたびゅー 連用形名詞化
植え付ける/うえつける+適 連用形名詞化
出す/だす+ＯＫ 連用形名詞化
つぐむ/つぐむ+横丁/よこちょう 連用形名詞化
覆う/おおう+罵 連用形名詞化
届け出る/とどけでる+伝染/でんせん 連用形名詞化
跳べる/とべる+飛蝗/ばった 連用形名詞化
掻き混ぜる/かきまぜる+棒/ぼう 連用形名詞化
併せる/あわせる+卩 連用形名詞化
任せる/まかせる+管/くだ 連用形名詞化
放す/はなす+キャラバン/きゃらばん 連用形名詞化
射る/いる+審/しん 連用形名詞化
揉める/もめる+百合/ゆり 連用形名詞化
巡る/めぐる+紛糾/ふんきゅう 連用形名詞化
満ちる/みちる+労/ろう 連用形名詞化
くるむ/くるむ+ボタン/ぼたん 連用形名詞化
返る/かえる+渓谷/けいこく 連用形名詞化
寄越す/よこす+呵 連用形名詞化
出る/でる+崎 連用形名詞化
抱える/かかえる+絵師/えし 連用形名詞化
取り外す/とりはずす+可/か 連用形名詞化
翔ぶ/とぶ+工/こう 連用形名詞化
拗ねる/すねる+・・・（ 連用形名詞化
抜く/ぬく+身/み 連用形名詞化
組み合わせる/くみあわせる+次第/しだい 連用形名詞化
受ける/うける+取 連用形名詞化
消す/けす+去 連用形名詞化
先駆ける/さきがける+両党/りょうとう 連用形名詞化
干る/ひる+無/む 連用形名詞化
隠す/かくす+武器/ぶき 連用形名詞化
死ねる/しねる+ムネヲ 連用形名詞化
射る/いる+詆 連用形名詞化
秘める/ひめる+独楽/こま 連用形名詞化
蒸す/むす+汁/しる 連用形名詞化
射る/いる+尾/お 連用形名詞化
申し込む/もうしこむ+葉書き/はがき 連用形名詞化
除ける/よける+キンチョール 連用形名詞化
毀れる/こぼれる+無/む 連用形名詞化
出る/でる+ゴンス 連用形名詞化
射る/いる+觸 連用形名詞化
借り入れる/かりいれる+限度/げんど 連用形名詞化
照れる/てれる+帆/ほ 連用形名詞化
目指せる/めざせる+スペシャリスト 連用形名詞化
振れる/ふれる+ー 連用形名詞化
区切る/くぎる+符号/ふごう 連用形名詞化
起き上がる/おきあがる+ざま/ざま 連用形名詞化
下される/くだされる+早老/そうろう 連用形名詞化
割り引く/わりびく+特典/とくてん 連用形名詞化
濡れる/ぬれる+フキン 連用形名詞化
割る/わる+渡仏/とふつ 連用形名詞化
翔ぶ/とぶ+ハリケーン/はりけーん 連用形名詞化
買い出す/かいだす+ツアー/つあー 連用形名詞化
射る/いる+信仰/しんこう 連用形名詞化
吐ける/はける+櫨/ろ 連用形名詞化
撥ねる/はねる+場/ば 連用形名詞化
祓う/はらう+無病息災/むびょうそくさい 連用形名詞化
買う/かう+気配/けはい 連用形名詞化
焼く/やく+オニギリ 連用形名詞化
漁る/あさる+チャウダー 連用形名詞化
彫る/ほる+炬燵/こたつ 連用形名詞化
下ろす/おろす+汁/しる 連用形名詞化
出る/でる+てるよ 連用形名詞化
萌える/もえる+絵師/えし 連用形名詞化
上る/のぼる+階段/かいだん 連用形名詞化
焼く/やく+ピザ/ぴざ 連用形名詞化
懸ける/かける+オーブン/おーぶん 連用形名詞化
待てる/まてる+コラー 連用形名詞化
孵る/かえる+〜♪ 連用形名詞化
射る/いる+シャザーン 連用形名詞化
塗る/ぬる+ガラコ 連用形名詞化
登る/のぼる+道/みち 連用形名詞化
足す/たす+たち/たち 連用形名詞化
いでる/いでる+吉/きち 連用形名詞化
外れる/はずれる+値/あたい 連用形名詞化
馳せる/はせる+纏 連用形名詞化
嵌め込む/はめこむ+合成/ごうせい 連用形名詞化
切り込む/きりこむ+センタリング 連用形名詞化
通る/とおる+沿い/ぞい 連用形名詞化
頂く/いただく+ストリートゴージャスキング 連用形名詞化
ぶる/ぶる+クロール/くろーる 連用形名詞化
乗り継ぐ/のりつぐ+券/けん 連用形名詞化
切る/きる+チャット 連用形名詞化
いでる/いでる+チュ 連用形名詞化
釣る/つる+桟橋/さんばし 連用形名詞化
寝る/ねる+菁 連用形名詞化
取り壊す/とりこわす+工事/こうじ 連用形名詞化
乱れる/みだれる+川/かわ 連用形名詞化
寝る/ねる+釈迦/しゃか 連用形名詞化
堪える/たえる+子/こ 連用形名詞化
目指せる/めざせる+１億 連用形名詞化
折り畳む/おりたたむ+リカンベント 連用形名詞化
代える/かえる+品/しな 連用形名詞化
舞う/まう+ＫＹＯＫＯＴＳＵＢＡＫＩ 連用形名詞化
折る/おる+タイプ/たいぷ 連用形名詞化
処す/しょす+大成/たいせい 連用形名詞化
撮る/とる+便所/べんじょ 連用形名詞化
取り寄せる/とりよせる+不可/ふか 連用形名詞化
居眠る/いねむる+磐 連用形名詞化
出せる/だせる+商店/しょうてん 連用形名詞化
決める/きめる+技/わざ 連用形名詞化
送り出す/おくりだす+架設/かせつ 連用形名詞化
買い上げる/かいあげる+戴 連用形名詞化
突き上げる/つきあげる+感/かん 連用形名詞化
吠える/ほえる+給/きゅう 連用形名詞化
寝る/ねる+チガエ 連用形名詞化
建つ/たつ+野/の 連用形名詞化
妬く/やく+右派/うは 連用形名詞化
申し込む/もうしこむ+内容/ないよう 連用形名詞化
漉す/こす+野山/のやま 連用形名詞化
守る/まもる+姉ちゃん/ねえちゃん 連用形名詞化
磨く/みがく+粉/こな 連用形名詞化
込む/こむ+チヌ 連用形名詞化
問う/とう+いよ 連用形名詞化
綴じる/とじる+蓋/ふた 連用形名詞化
忍ぶ/しのぶ+笊/ざる 連用形名詞化
寝る/ねる+ェッ 連用形名詞化
繰り延べる/くりのべる+措置/そち 連用形名詞化
帯びる/おびる+斜/しゃ 連用形名詞化
聞き取る/ききとる+能力/のうりょく 連用形名詞化
弾き出す/はじきだす+損傷/そんしょう 連用形名詞化
たぎる/たぎる+若菜/わかな 連用形名詞化
透ける/すける+具合/ぐあい 連用形名詞化
孵る/かえる+船/ふね 連用形名詞化
植え付ける/うえつける+時期/じき 連用形名詞化
倒れる/たおれる+臥 連用形名詞化
祝う/いわう+酒/さけ 連用形名詞化
説く/とく+給/きゅう 連用形名詞化
売る/うる+吉次 連用形名詞化
捲る/まくる+バイブ 連用形名詞化
射る/いる+井/い 連用形名詞化
釘付ける/くぎづける+状態/じょうたい 連用形名詞化
寛ぐ/くつろぐ+モード/もーど 連用形名詞化
忍ぶ/しのぶ+図/ず 連用形名詞化
射る/いる+いせ 連用形名詞化
射る/いる+諒 連用形名詞化
持てる/もてる+企図/きと 連用形名詞化
見交わす/みかわす+客/きゃく 連用形名詞化
漏る/もる+斜/しゃ 連用形名詞化
抜ける/ぬける+荷/に 連用形名詞化
漉す/こす+ちの 連用形名詞化
悼む/いたむ+黙祷/もくとう 連用形名詞化
濁る/にごる+水/みず 連用形名詞化
取り扱う/とりあつかう+規約/きやく 連用形名詞化
溶く/とく+メガ 連用形名詞化
押す/おす+ポンプ/ぽんぷ 連用形名詞化
戻す/もどす+マルテンサイト 連用形名詞化
寝る/ねる+（＾＾♪ 連用形名詞化
逃げる/にげる+先行/せんこう 連用形名詞化
摘み取る/つみとる+農園/のうえん 連用形名詞化
寛ぐ/くつろぐ+着/ちゃく 連用形名詞化
勝ち越す/かちこす+ソロ/そろ 連用形名詞化
歪む/ひずむ+測定/そくてい 連用形名詞化
捨てる/すてる+遺書/いしょ 連用形名詞化
隠す/かくす+リヴェット 連用形名詞化
買い替える/かいかえる+時期/じき 連用形名詞化
揚げる/あげる+春/はる 連用形名詞化
出る/でる+甕 連用形名詞化
暈す/ぼかす+染 連用形名詞化
建つ/たつ+幅跳び/はばとび 連用形名詞化
認め合う/みとめあう+尊重/そんちょう 連用形名詞化
織る/おる+糸/いと 連用形名詞化
欲張る/よくばる+ＬＩＦＥ 連用形名詞化
終わる/おわる+マシタ 連用形名詞化
釣る/つる+歴/れき 連用形名詞化
経る/へる+偽/ぎ 連用形名詞化
借り入れる/かりいれる+一本化/いっぽんか 連用形名詞化
寝込む/ねこむ+御簾/みす 連用形名詞化
折り返す/おりかえす+列車/れっしゃ 連用形名詞化
与る/あずかる+光栄 連用形名詞化
知る/しる+ナップウォーマー 連用形名詞化
引く/ひく+起 連用形名詞化
編む/あむ+亭/ちん 連用形名詞化
立ち上がる/たちあがる+エッジ 連用形名詞化
吹き抜ける/ふきぬける+ロビー/ろびー 連用形名詞化
込む/こむ+っ 連用形名詞化
積み立てる/つみたてる+金/かね 連用形名詞化
飾る/かざる+紐/ひも 連用形名詞化
萌える/もえる+漫画/まんが 連用形名詞化
出る/でる+遇 連用形名詞化
頑張れる/がんばれる+ドラゴンズ 連用形名詞化
漏れる/もれる+検知/けんち 連用形名詞化
寝惚ける/ねぼける+なまこ/なまこ 連用形名詞化
よす/よす+名/な 連用形名詞化
叫べる/さけべる+スレ 連用形名詞化
漉す/こす+櫨/ろ 連用形名詞化
拗ねる/すねる+†。 連用形名詞化
覆う/おおう+蛤/はまぐり 連用形名詞化
明く/あく+角/つの 連用形名詞化
昇る/のぼる+竜/りゅう 連用形名詞化
焼く/やく+ステーキ/すてーき 連用形名詞化
恥じる/はじる+畫 連用形名詞化
参る/まいる+弾/たま 連用形名詞化
寝る/ねる+・・・（＾＾； 連用形名詞化
編む/あむ+ヲタ 連用形名詞化
住み込む/すみこむ+店員/てんいん 連用形名詞化
さすらう/さすらう+タウン/たうん 連用形名詞化
拗ねる/すねる+ｖｖｖ 連用形名詞化
洒落る/しゃれる+っ 連用形名詞化
漉す/こす+奮闘/ふんとう 連用形名詞化
干る/ひる+ふみよ 連用形名詞化
這う/はう+海/うみ 連用形名詞化
煽る/あおる+隊員/たいいん 連用形名詞化
射る/いる+覺 連用形名詞化
切り替える/きりかえる+機/き 連用形名詞化
笑う/わらう+ライブ/らいぶ 連用形名詞化
差し止める/さしとめる+救済/きゅうさい 連用形名詞化
上る/のぼる+回線/かいせん 連用形名詞化
隠す/かくす+技/わざ 連用形名詞化
失せる/うせる+物/もの 連用形名詞化
見る/みる+湯/ゆ 連用形名詞化
飛ぶ/とぶ+込/こみ 連用形名詞化
増す/ます+多寡/たか 連用形名詞化
潤う/うるおう+藻/も 連用形名詞化
引き続く/ひきつづく+調査/ちょうさ 連用形名詞化
出る/でる+艇/てい 連用形名詞化
燃やす/もやす+ラーメン/らーめん 連用形名詞化
覆う/おおう+伴 連用形名詞化
取り扱う/とりあつかう+方法/ほうほう 連用形名詞化
茹でる/ゆでる+タラバガニ 連用形名詞化
射る/いる+鮹 連用形名詞化
出遅れる/でおくれる+感/かん 連用形名詞化
連れる/つれる+草/くさ 連用形名詞化
越える/こえる+適時/てきじ 連用形名詞化
射る/いる+らも 連用形名詞化
張れる/はれる+げ 連用形名詞化
渦巻く/うずまく+ポンプ/ぽんぷ 連用形名詞化
煮る/にる+大豆/だいず 連用形名詞化
売り上げる/うりあげる+至上/しじょう 連用形名詞化
落とす/おとす+ダモ 連用形名詞化
上る/のぼる+速度/そくど 連用形名詞化
見開く/みひらく+ジャケ 連用形名詞化
掻く/かく+薦/こも 連用形名詞化
題する/だいする+講演/こうえん 連用形名詞化
脱ぐ/ぬぐ+着/ちゃく 連用形名詞化
覆う/おおう+肇 連用形名詞化
逆上せる/のぼせる+紋/もん 連用形名詞化
揚げる/あげる+レシピネスレ 連用形名詞化
上る/のぼる+帯域/たいいき 連用形名詞化
出尽くす/でつくす+感/かん 連用形名詞化
ぐれる/ぐれる+胃酸/いさん 連用形名詞化
剥がす/はがす+痕/あと 連用形名詞化
歪む/ひずむ+曲線/きょくせん 連用形名詞化
射る/いる+覦 連用形名詞化
追い掛ける/おいかける+ごっこ/ごっこ 連用形名詞化
祭る/まつる+広場/ひろば 連用形名詞化
代える/かえる+密室/みっしつ 連用形名詞化
止める/とめる+爺 連用形名詞化
似せる/にせる+紋/もん 連用形名詞化
剥く/むく+輪切り/わぎり 連用形名詞化
貸し出す/かしだす+サービス/さーびす 連用形名詞化
もげる/もげる+兇 連用形名詞化
似せる/にせる+シレン 連用形名詞化
済む/すむ+プリペイドカード 連用形名詞化
替わる/かわる+会席/かいせき 連用形名詞化
下せる/くだせる+ー 連用形名詞化
寝る/ねる+☆＞ 連用形名詞化
浮かれる/うかれる+坊主/ぼうず 連用形名詞化
懸ける/かける+とろみ/とろみ 連用形名詞化
射る/いる+状況/じょうきょう 連用形名詞化
狙う/ねらう+杉菜/すぎな 連用形名詞化
織る/おる+テープ/てーぷ 連用形名詞化
炊ける/たける+稲妻/いなずま 連用形名詞化
射る/いる+皮/かわ 連用形名詞化
出る/でる+陳 連用形名詞化
射る/いる+山/やま 連用形名詞化
踏む/ふむ+心地/ここち 連用形名詞化
出る/でる+瀬/せ 連用形名詞化
隠す/かくす+機体/きたい 連用形名詞化
のく/のく+刃/は 連用形名詞化
萌える/もえる+キャラアニメ 連用形名詞化
噎ぶ/むせぶ+卯/う 連用形名詞化
祭る/まつる+当日/とうじつ 連用形名詞化
射る/いる+薔薇/ばら 連用形名詞化
死ねる/しねる+３８６ 連用形名詞化
見る/みる+櫨/ろ 連用形名詞化
天下る/あまくだる+規制/きせい 連用形名詞化
押し切る/おしきる+トムソン 連用形名詞化
すげる/すげる+干支/えと 連用形名詞化
のける/のける+異/い 連用形名詞化
掻く/かく+ピー 連用形名詞化
さすらう/さすらう+鴎 連用形名詞化
吹き出す/ふきだす+気流/きりゅう 連用形名詞化
乗り越す/のりこす+区間/くかん 連用形名詞化
ませる/ませる+紆余/うよ 連用形名詞化
足る/たる+っ 連用形名詞化
寄る/よる+添 連用形名詞化
投ずる/とうずる+魔/ま 連用形名詞化
癒す/いやす+空間/くうかん 連用形名詞化
拗ねる/すねる+♪』 連用形名詞化
寛ぐ/くつろぐ+スペース/すぺーす 連用形名詞化
射る/いる+粒子/りゅうし 連用形名詞化
返せる/かえせる+ゴルァ 連用形名詞化
干る/ひる+乍 連用形名詞化
鳴る/なる+砂/すな 連用形名詞化
生ける/いける+ー 連用形名詞化
売り出す/うりだす+価格/かかく 連用形名詞化
休む/やすむ+突入/とつにゅう 連用形名詞化
つぐむ/つぐむ+痰/たん 連用形名詞化
乱れる/みだれる+オメ 連用形名詞化
化ける/ばける+狸/たぬき 連用形名詞化
撥ねる/はねる+っ 連用形名詞化
勝ち越す/かちこす+決定/けってい 連用形名詞化
秘める/ひめる+善/ぜん 連用形名詞化
押し出す/おしだす+四死球/ししきゅう 連用形名詞化
漉す/こす+具体/ぐたい 連用形名詞化
取り付ける/とりつける+ナット/なっと 連用形名詞化
使い熟す/つかいこなす+テクニック/てくにっく 連用形名詞化
炊ける/たける+棚/たな 連用形名詞化
漉す/こす+亭/ちん 連用形名詞化
たわむ/たわむ+振動/しんどう 連用形名詞化
射る/いる+癖/くせ 連用形名詞化
射る/いる+魍 連用形名詞化
商う/あきなう+ＣＲＭ 連用形名詞化
占う/うらなう+バキューン 連用形名詞化
掻く/かく+筏/いかだ 連用形名詞化
負う/おう+損害/そんがい 連用形名詞化
射る/いる+絵馬/えま 連用形名詞化
炊ける/たける+みか 連用形名詞化
渦巻く/うずまく+ガードル 連用形名詞化
余る/あまる+期待/きたい 連用形名詞化
綴じる/とじる+ぇ 連用形名詞化
茹でる/ゆでる+冷水/れいすい 連用形名詞化
焼ける/やける+現象/げんしょう 連用形名詞化
似る/にる+っ 連用形名詞化
仕付ける/しつける+イ 連用形名詞化
する/する+てる子 連用形名詞化
脱ぎ捨てる/ぬぎすてる+全裸/ぜんら 連用形名詞化
馴れ合う/なれあう+雑談/ざつだん 連用形名詞化
込む/こむ+専用/せんよう 連用形名詞化
干す/ほす+スルメ 連用形名詞化
伸す/のす+のふ 連用形名詞化
射る/いる+�勧� 連用形名詞化
萌える/もえる+シチュエーション 連用形名詞化
仕上げる/しあげる+チョロ 連用形名詞化
追う/おう+込/こみ 連用形名詞化
引き下げる/ひきさげる+改定/かいてい 連用形名詞化
沸く/わく+肉/にく 連用形名詞化
射る/いる+錙 連用形名詞化
禿げる/はげる+同 連用形名詞化
続く/つづく+研二 連用形名詞化
ずれる/ずれる+場/ば 連用形名詞化
釣る/つる+漁業/ぎょぎょう 連用形名詞化
射る/いる+亡 連用形名詞化
撒く/まく+ビシ 連用形名詞化
割り引く/わりびく+セール/せーる 連用形名詞化
出る/でる+複葉/ふくよう 連用形名詞化
問う/とう+うど/うど 連用形名詞化
流す/ながす+漉 連用形名詞化
追い越す/おいこす+レーン 連用形名詞化
蒸す/むす+とりの 連用形名詞化
似る/にる+てる 連用形名詞化
付く/つく+ハンドウォーミングポケット 連用形名詞化
絞る/しぼる+染 連用形名詞化
着る/きる+ムリョ 連用形名詞化
別れる/わかれる+道/みち 連用形名詞化
射る/いる+器/うつわ 連用形名詞化
握る/にぎる+弁当/べんとう 連用形名詞化
落ち零れる/おちこぼれる+軍団/ぐんだん 連用形名詞化
得る/える+・・・？　 連用形名詞化
着付ける/きつける+サロン/さろん 連用形名詞化
踊る/おどる+パレード/ぱれーど 連用形名詞化
借り入れる/かりいれる+件数/けんすう 連用形名詞化
彫る/ほる+すみこ 連用形名詞化
押し掛ける/おしかける+プリンセス/ぷりんせす 連用形名詞化
出す/だす+豆腐/とうふ 連用形名詞化
覆う/おおう+蕕 連用形名詞化
繰る/くる+林/りん 連用形名詞化
取り立てる/とりたてる+助詞/じょし 連用形名詞化
似せる/にせる+なおみ 連用形名詞化
強いる/しいる+顔立ち/かおだち 連用形名詞化
酔う/よう+醒 連用形名詞化
引っ手繰る/ひったくる+被害/ひがい 連用形名詞化
ぶつかる/ぶつかる+稽古/けいこ 連用形名詞化
外れる/はずれる+クジ 連用形名詞化
吐く/はく+ゅ 連用形名詞化
縫う/ぬう+益美 連用形名詞化
射る/いる+エックス線/えっくすせん 連用形名詞化
分ける/わける+打/だ 連用形名詞化
致す/いたす+候/こう 連用形名詞化
勝ち越す/かちこす+弾/たま 連用形名詞化
干る/ひる+ぢ 連用形名詞化
炊ける/たける+不治/ふじ 連用形名詞化
彫る/ほる+美/び 連用形名詞化
申し上げる/もうしあげる+間/ま 連用形名詞化
読み上げる/よみあげる+暗算/あんざん 連用形名詞化
諦める/あきらめる+櫨/ろ 連用形名詞化
射る/いる+凌 連用形名詞化
射る/いる+魄 連用形名詞化
置く/おく+時計/とけい 連用形名詞化
射る/いる+百舌/もず 連用形名詞化
荒らす/あらす+紛/まがい 連用形名詞化
這う/はう+仮名/かな 連用形名詞化
寝る/ねる+♪／ 連用形名詞化
有る/ある+差/さ 連用形名詞化
枯らす/からす+明/めい 連用形名詞化
出遅れる/でおくれる+株/かぶ 連用形名詞化
得る/える+吐露/とろ 連用形名詞化
上がる/あがる+症/しょう 連用形名詞化
炊ける/たける+べ 連用形名詞化
食う/くう+状態/じょうたい 連用形名詞化
取る/とる+紙/かみ 連用形名詞化
寝入る/ねいる+バナ 連用形名詞化
摘み取る/つみとる+体験/たいけん 連用形名詞化
揚げる/あげる+菓子/かし 連用形名詞化
荒む/すさむ+漁協/ぎょきょう 連用形名詞化
明く/あく+卿/きょう 連用形名詞化
照れる/てれる+利己/りこ 連用形名詞化
斬る/きる+→＋ 連用形名詞化
化ける/ばける+モン 連用形名詞化
くべる/くべる+ぇ 連用形名詞化
馴れ合う/なれあう+ウザイ 連用形名詞化
祭る/まつる+協賛/きょうさん 連用形名詞化
付く/つく+ロングリフォームガードル 連用形名詞化
編む/あむ+ママ/まま 連用形名詞化
射る/いる+頭痛/ずつう 連用形名詞化
敷く/しく+均 連用形名詞化
射る/いる+ひいおじいさん/ひいおじいさん 連用形名詞化
数える/かぞえる+歌/うた 連用形名詞化
下る/くだる+エスカレータ 連用形名詞化
鋳る/いる+片/かた 連用形名詞化
洒落る/しゃれる+度/たび 連用形名詞化
断ち切れる/たちきれる+線香/せんこう 連用形名詞化
組み立てる/くみたてる+完了/かんりょう 連用形名詞化
繰り上げる/くりあげる+充 連用形名詞化
紡ぐ/つむぐ+手織り/ており 連用形名詞化
上げる/あげる+ＰＴ 連用形名詞化
寄せる/よせる+棟/むね 連用形名詞化
繰り返す/くりかえす+応力/おうりょく 連用形名詞化
仕切る/しきる+壁/かべ 連用形名詞化
待ち受ける/まちうける+時間/じかん 連用形名詞化
寝る/ねる+ｗｗｗ 連用形名詞化
漉す/こす+フォーラム/ふぉーらむ 連用形名詞化
建つ/たつ+吉/きち 連用形名詞化
反す/はんす+違憲/いけん 連用形名詞化
余る/あまる+興味/きょうみ 連用形名詞化
交ぜる/まぜる+カメレオン 連用形名詞化
見舞う/みまう+品/しな 連用形名詞化
焼ける/やける+トタン/とたん 連用形名詞化
認める/みとめる+謝罪/しゃざい 連用形名詞化
目指せる/めざせる+プチ 連用形名詞化
編み込む/あみこむ+カーディガン 連用形名詞化
干る/ひる+ゐ 連用形名詞化
遊ぶ/あそぶ+隊/たい 連用形名詞化
萌える/もえる+トーナメント/とーなめんと 連用形名詞化
茹でる/ゆでる+ピーナツ 連用形名詞化
汚す/けがす+塗装/とそう 連用形名詞化
思い切る/おもいきる+平手打ち/ひらてうち 連用形名詞化
射る/いる+べ 連用形名詞化
